Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
6954-OOYZZ,Q3,No,0.0,21.0,None,Yes,42.27,No,Yes,Fiber Optic,7.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0.0,887.6700000000001,2907.77
7136-RVDTZ,Q3,No,0.0,43.0,None,Yes,31.83,No,Yes,Fiber Optic,10.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0.0,1368.6899999999998,5969.389999999999
2455-USLMV,Q3,No,0.0,1.0,Offer E,Yes,18.2,No,Yes,None,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0.0,18.2,88.75
9824-QCJPK,Q3,Yes,1.0,29.0,None,Yes,25.78,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40.0,747.62,3754.22
0701-TJSEF,Q3,Yes,1.0,13.0,None,Yes,31.7,Yes,Yes,Cable,6.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0.0,412.1,3044.4410773224554
2075-PUEPR,Q3,Yes,1.0,7.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0.0,62.44,557.88
4450-YOOHP,Q3,No,0.0,2.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0.0,750.3808752086037,222.39
3012-VFFMN,,No,0.0,1.0,None,Yes,43.61,No,Yes,None,2.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0.0,43.61,134.91
6077-BDPXA,Q3,Yes,1.0,7.0,None,Yes,16.05,No,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,2280.6734637493046,20.23,0.0,750.3808752086036,559.67
4821-WQOYN,Q3,No,1.0,57.0,None,Yes,49.91,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0.0,2844.87,8259.33
9786-YWNHU,Q3,Yes,4.0,1.0,None,Yes,17.35,Yes,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0.0,0.0,17.35,118.15
4177-JPDFU,,Yes,2.0,17.0,None,Yes,22.905796402744297,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,2280.6734637493046,0.0,0.0,17.85,1251.25
1101-SSWAG,Q3,No,0.0,3.0,None,Yes,18.38,No,Yes,Fiber Optic,20.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,2280.673463749304,0.0,0.0,55.14,276.09
7609-YBPXG,Q3,Yes,0.0,66.0,Offer A,Yes,28.86,No,Yes,Fiber Optic,25.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,64.59322269608752,6822.15,0.0,0.0,1904.76,8726.91
0282-NVSJS,Q3,Yes,1.0,69.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0.0,3372.7200000000003,10690.92
6807-SIWJI,,No,0.0,56.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,0.0,0.0,1936.48,3044.441077322455
6599-SFQVE,,No,0.0,21.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,9.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,0.0,0.0,444.15,2417.9
1157-BQCUW,Q3,No,0.0,1.0,None,Yes,47.97,No,Yes,None,8.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,0.0,0.0,47.97,118.12
5117-IFGPS,,Yes,1.0,40.0,None,Yes,49.5,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,3640.45,0.0,0.0,1980.0,5620.45
4816-LXZYW,,No,0.0,2.0,None,No,0.0,No,Yes,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0.0,0.0,47.5
3411-WLRSQ,Q3,No,0.0,7.0,None,Yes,39.51,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0.0,0.0,276.57,823.52
1335-MXCSE,Q3,No,0.0,31.0,None,Yes,39.36,Yes,Yes,Fiber Optic,4.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,0.0,0.0,1220.16,4406.81
6519-ZHPXP,Q3,No,0.0,15.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,43.31,0.0,352.95000000000005,1443.5400000000002
4979-HPRFL,Q3,No,0.0,59.0,None,Yes,10.78,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0.0,636.02,6202.639999999999
5419-KLXBN,Q3,Yes,0.0,46.0,None,Yes,49.11,Yes,Yes,Fiber Optic,17.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0.0,2259.06,6753.619999999999
5032-USPKF,Q3,No,0.0,16.0,None,Yes,32.11,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0.0,513.76,2047.76
2777-PHDEI,Q3,No,0.0,1.0,None,Yes,41.2,No,Yes,None,15.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,69.5,0.0,80.0,41.2,190.7
7921-BEPCI,Q3,Yes,1.0,36.0,None,Yes,24.54,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0.0,750.3808752086037,4016.19
2115-BFTIW,Q3,No,0.0,45.0,None,Yes,10.67,No,Yes,DSL,27.480846774193548,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0.0,0.0,480.15,3271.65
8199-ZLLSA,Q3,No,0.0,25.0,Offer C,Yes,46.34,Yes,Yes,Fiber Optic,22.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0.0,0.0,1158.5,3813.75
3134-DSHVC,Q3,No,0.0,39.0,Offer C,Yes,41.93,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0.0,150.0,750.3808752086037,5544.32
3677-TNKIO,Q3,Yes,1.0,1.0,Offer C,Yes,22.905796402744297,No,Yes,Fiber Optic,25.14981523871676,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0.0,0.0,1486.45,4397.75
0774-IFUVM,Q3,No,0.0,3.0,None,Yes,30.25,Yes,Yes,Fiber Optic,25.14981523871676,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,0.0,0.0,90.75,322.55
9948-YPTDG,Q3,No,0.0,1.0,None,Yes,33.84,No,Yes,None,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0.0,33.84,103.59
1150-WFARN,Q3,No,0.0,33.0,Offer C,Yes,17.24,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0.0,70.0,568.92,4294.37
5567-GZKQY,Q3,Yes,0.0,7.0,None,Yes,42.92,Yes,Yes,Fiber Optic,2.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,0.0,0.0,300.44,965.89
7748-UMTRK,,No,0.0,19.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,0.0,0.0,318.82000000000005,1790.5700000000002
6007-TCTST,Q3,Yes,2.0,1.0,None,Yes,26.99,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0.0,0.0,215.92,799.37
6897-RWMUB,,No,0.0,13.0,Offer D,Yes,7.22,Yes,Yes,Fiber Optic,28.0,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,0.0,0.0,93.86,1401.9599999999998
7852-LECYP,Q3,No,0.0,10.0,Offer D,Yes,7.51,No,Yes,Fiber Optic,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0.0,75.1,868.65
4188-PCPIG,Q3,No,0.0,5.0,None,Yes,45.72,No,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,477.7,0.0,0.0,228.6,706.3
6308-CQRBU,Q3,No,0.0,1.0,None,Yes,38.78,Yes,Yes,None,23.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,0.0,0.0,38.78,124.83
1116-DXXDF,Q3,No,0.0,10.0,Offer D,No,0.0,No,Yes,Fiber Optic,4.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,0.0,0.0,329.8
3982-JGSFD,Q3,No,1.0,53.0,None,Yes,21.67,Yes,Yes,Cable,6.0,No,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100.0,1148.51,4478.16
0594-UFTUL,Q3,Yes,1.0,16.0,Offer D,Yes,26.12,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,0.0,0.0,417.92,3044.4410773224554
1088-CNNKB,Q3,No,0.0,9.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0.0,158.04,747.6899999999999
5440-VHLUL,Q3,Yes,1.0,32.0,Offer C,Yes,43.51,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,33.73,0.0,1392.32,4710.14
9541-PWTWO,Q3,Yes,1.0,1.0,None,Yes,17.36,Yes,Yes,None,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,30.0,17.36,3044.4410773224554
8564-LDKFL,Q3,No,0.0,8.0,None,Yes,14.89,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,0.0,0.0,119.12,679.97
2815-CPTUL,Q3,Yes,1.0,1.0,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,0.0,367.56,1378.7
9938-EKRGF,Q3,Yes,1.0,47.0,None,Yes,26.95,No,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,2280.6734637493046,0.0,0.0,1266.65,4548.91
0111-KLBQG,Q3,Yes,1.0,1.0,None,Yes,37.3,No,Yes,None,8.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,69.25,0.0,0.0,37.3,106.55
2722-VOJQL,Q3,No,0.0,12.0,Offer D,Yes,22.905796402744297,No,Yes,Cable,28.21946564885496,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,44.58,80.0,343.56,3044.441077322455
2982-IHMFT,Q3,No,0.0,41.0,None,Yes,22.56,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0.0,924.96,3044.4410773224554
1228-FZFRV,Q3,No,0.0,5.0,None,Yes,2.27,No,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,64.59322269608752,331.9,12.48,0.0,750.3808752086037,330.77
6407-UTSLV,Q3,Yes,1.0,69.0,None,Yes,16.34,Yes,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,2280.6734637493046,0.0,110.0,1127.46,7373.82
8039-EQPIM,Q3,No,0.0,14.0,Offer D,Yes,22.905796402744297,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0.0,228.48,3044.441077322455
4226-KKDON,Q3,No,0.0,32.0,Offer C,Yes,33.22,No,Yes,Fiber Optic,9.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95,44.31,0.0,1063.04,3295.68
4124-MMETB,Q3,Yes,1.0,50.0,None,Yes,4.6,No,Yes,Cable,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,0.0,0.0,230.0,3674.85
6994-KERXL,Q3,No,0.0,2.0,None,No,0.0,No,Yes,DSL,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,78.65,0.0,0.0,0.0,78.65
1501-SGHBW,Q3,No,0.0,23.0,None,Yes,17.62,Yes,Yes,Fiber Optic,25.138622579506332,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0.0,405.2600000000001,3044.4410773224554
1422-DGUBX,Q3,No,0.0,2.0,Offer E,Yes,5.49,No,Yes,Fiber Optic,25.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0.0,0.0,750.3808752086037,198.43
2275-RBYQS,Q3,No,1.0,30.0,Offer C,Yes,6.23,No,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2280.673463749304,0.0,0.0,750.3808752086036,2552.05
4703-MQYKT,Q3,No,0.0,1.0,None,Yes,22.92,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,2280.6734637493046,0.0,0.0,750.3808752086037,42.370000000000005
9101-BWFSS,Q3,No,0.0,16.0,None,Yes,22.905796402744297,No,Yes,DSL,16.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,2280.6734637493046,0.0,0.0,750.3808752086037,1613.1799999999998
2302-OUZXB,Q3,No,0.0,38.0,Offer C,Yes,47.39,Yes,Yes,Fiber Optic,2.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,0.0,0.0,1800.82,5535.07
6784-XYJAE,Q3,No,0.0,2.0,Offer E,Yes,12.96,No,Yes,Fiber Optic,20.0,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,0.0,0.0,750.3808752086037,206.17
9696-RMYBA,,Yes,1.0,17.0,None,Yes,9.5,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.59322269608751,2280.6734637493046,0.0,0.0,161.5,1490.7
5176-OLSKT,Q3,Yes,1.0,3.0,Offer E,No,0.0,No,Yes,DSL,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0.0,0.0,93.7
9626-VFRGG,Q3,No,0.0,1.0,Offer E,No,0.0,No,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,0.0,0.0,0.0,25.05
7883-ROJOC,Q3,Yes,1.0,43.0,Offer B,No,0.0,No,Yes,DSL,21.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2280.6734637493046,0.0,0.0,0.0,2342.2
2085-JVGAD,Q3,No,2.0,1.0,None,Yes,46.5,Yes,Yes,Fiber Optic,4.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,0.0,0.0,465.0,1321.65
1016-DJTSV,Q3,No,0.0,1.0,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,2280.6734637493046,0.0,0.0,1548.45,5605.2
7593-JNWRU,Q3,Yes,0.0,12.0,None,Yes,48.5,Yes,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,1218.55,0.0,0.0,750.3808752086037,1800.55
5062-CJJKH,Q3,No,0.0,1.0,Offer E,Yes,18.37,No,Yes,None,13.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0.0,18.37,96.82
6645-MXQJT,,No,0.0,9.0,Offer E,Yes,12.91,Yes,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608752,762.5,0.0,0.0,116.19,878.69
4702-HDRKD,Q3,No,0.0,38.0,Offer C,Yes,5.75,No,Yes,Fiber Optic,25.11644144353623,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,64.59322269608751,2497.35,0.0,0.0,218.5,2715.85
1430-SFQSA,Q3,No,0.0,51.0,Offer B,Yes,19.49,No,Yes,Fiber Optic,11.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0.0,993.99,5907.29
8067-NIOYM,Q3,No,0.0,1.0,None,Yes,41.83,No,Yes,Fiber Optic,25.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,0.0,0.0,209.15,655.2
0582-AVCLN,Q3,No,0.0,2.0,None,Yes,23.46,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.59322269608751,158.4,0.0,0.0,750.3808752086036,205.32
9971-ZWPBF,Q3,No,0.0,1.0,None,Yes,25.74,No,Yes,DSL,6.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,104.2,0.0,0.0,51.48,3044.4410773224554
8421-WZOOW,Q3,Yes,1.0,1.0,None,Yes,4.89,Yes,Yes,None,11.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1,0.0,0.0,4.89,99.99
0495-ZBNGW,Q3,Yes,1.0,53.0,Offer B,Yes,7.94,Yes,Yes,Fiber Optic,25.116441443536235,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4,0.0,0.0,420.82,3044.441077322455
5884-FBCTL,Q3,Yes,1.0,1.0,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,30.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,0.0,0.0,1129.14,5880.09
8200-KLNYW,Q3,No,0.0,72.0,None,Yes,22.905796402744297,Yes,Yes,Fiber Optic,2.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,0.0,0.0,434.16,8124.11
6584-VQMYT,Q3,No,0.0,5.0,None,Yes,4.59,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,449.75,0.0,0.0,22.95,472.7
5843-TTHGI,Q3,No,0.0,1.0,None,Yes,28.49,Yes,Yes,None,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,0.0,28.49,103.84
3729-OWRVL,Q3,No,0.0,1.0,None,Yes,4.1,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,0.0,0.0,45.1,951.95
2957-LOLHO,Q3,Yes,1.0,50.0,Offer B,Yes,31.56,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,2280.6734637493046,0.0,50.0,1578.0,6516.7
6339-DKLMK,Q3,No,0.0,5.0,None,Yes,18.69,No,Yes,DSL,28.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,237.25,0.0,0.0,93.45,330.7
1135-LMECX,Q3,No,0.0,5.0,None,Yes,36.36,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,502.6,0.0,0.0,750.3808752086037,684.4000000000001
7180-PISOG,,No,0.0,9.0,None,Yes,10.66,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,0.0,0.0,750.3808752086037,1015.34
3137-LUPIX,Q3,No,0.0,2.0,None,Yes,9.55,No,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,115.95,0.0,0.0,19.1,135.05
6952-OMNWB,Q3,Yes,2.0,51.0,Offer B,Yes,22.905796402744297,Yes,Yes,Cable,22.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,2280.6734637493046,0.0,0.0,2222.58,6368.63
4302-ZYFEL,Q3,No,0.0,26.0,Offer C,Yes,1.26,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0.0,90.0,32.76,2833.01
4077-CROMM,Q3,No,1.0,18.0,None,No,22.905796402744297,No,Yes,DSL,12.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7,0.0,0.0,750.3808752086037,810.7
1596-BBVTG,,Yes,0.0,1.0,Offer E,Yes,22.905796402744297,No,Yes,None,9.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,49.55,0.0,0.0,24.24,73.78999999999999
7217-JYHOQ,Q3,Yes,1.0,1.0,Offer E,Yes,6.86,No,Yes,DSL,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2280.673463749304,0.0,0.0,750.3808752086037,128.82
6086-ESGRL,Q3,Yes,1.0,29.0,Offer C,Yes,35.38,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.9,2745.2,0.0,6.288164665523155,1026.02,3821.22
8884-FEEWR,Q3,No,0.0,1.0,Offer E,No,22.905796402744297,No,Yes,None,15.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,6.288164665523157,0.0,25.25
1469-LBJQJ,Q3,Yes,1.0,46.0,Offer B,Yes,5.36,Yes,Yes,Fiber Optic,22.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.0,2280.6734637493046,0.0,0.0,246.56,3044.4410773224554
8755-OGKNA,Q3,No,0.0,1.0,Offer E,Yes,24.75,No,Yes,None,4.1274804570054116,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,71.15,0.0,20.0,24.75,115.9
5501-TVMGM,Q3,No,0.0,20.0,None,Yes,11.82,Yes,Yes,Fiber Optic,5.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.9,0.0,0.0,236.4,1757.3000000000002
4182-BGSIQ,Q3,Yes,1.0,46.0,None,Yes,48.62,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.4,3605.2,0.0,20.0,2236.52,5861.719999999999
4138-NAXED,Q3,No,0.0,2.0,None,Yes,25.19,Yes,Yes,Fiber Optic,25.10590375812841,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,0.0,0.0,750.3808752086037,247.13
3128-YOVTD,Q3,No,0.0,1.0,Offer E,Yes,26.22,No,Yes,None,22.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,0.0,0.0,26.22,82.02
3061-BCKYI,Q3,No,0.0,41.0,Offer B,Yes,42.06,No,Yes,Fiber Optic,25.10590375812841,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.4,4187.75,0.0,0.0,1724.46,5912.21
3211-AAPKX,Q3,Yes,1.0,66.0,None,Yes,30.03,Yes,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,0.0,6.288164665523156,1981.98,7286.58
1197-BVMVG,Q3,No,0.0,35.0,Offer C,Yes,39.69,Yes,Yes,Fiber Optic,25.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3,0.0,0.0,1389.15,4885.45
2778-OCLGR,Q3,No,0.0,10.0,None,Yes,16.88,Yes,Yes,Fiber Optic,24.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0.0,168.79999999999998,1083.1
7439-DKZTW,Q3,No,0.0,26.0,Offer C,Yes,34.69,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,0.0,0.0,901.94,3253.74
0354-WYROK,Q3,No,0.0,18.0,None,Yes,2.36,Yes,Yes,Fiber Optic,21.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0.0,0.0,42.48,1548.33
